Poor Error Handling: Overly Broad Throws,testcases/CWE369_Divide_by_Zero/s03/CWE369_Divide_by_Zero__int_Property_modulo_73a_5997.java,57
Poor Error Handling: Overly Broad Throws,testcases/CWE369_Divide_by_Zero/s02/CWE369_Divide_by_Zero__int_Environment_modulo_72b_12447.java,37
Poor Error Handling: Overly Broad Throws,testcases/CWE400_Resource_Exhaustion/s03/CWE400_Resource_Exhaustion__URLConnection_write_51a_7782.java,105
Poor Error Handling: Overly Broad Throws,testcases/CWE470_Unsafe_Reflection/CWE470_Unsafe_Reflection__PropertiesFile_54b_27680.java,31
Poor Error Handling: Overly Broad Throws,testcases/CWE606_Unchecked_Loop_Condition/CWE606_Unchecked_Loop_Condition__URLConnection_54a_24057.java,94
Poor Error Handling: Overly Broad Throws,testcases/CWE259_Hard_Coded_Password/CWE259_Hard_Coded_Password__passwordAuth_67a_1523.java,45
Poor Error Handling: Overly Broad Throws,testcases/CWE369_Divide_by_Zero/s03/CWE369_Divide_by_Zero__int_URLConnection_divide_71a_9583.java,35
Poor Error Handling: Overly Broad Throws,testcases/CWE369_Divide_by_Zero/s02/CWE369_Divide_by_Zero__int_File_modulo_67b_3825.java,25
Poor Error Handling: Overly Broad Throws,testcases/CWE369_Divide_by_Zero/s01/CWE369_Divide_by_Zero__float_listen_tcp_modulo_52b_34451.java,35
Poor Error Handling: Overly Broad Throws,testcases/CWE319_Cleartext_Tx_Sensitive_Info/CWE319_Cleartext_Tx_Sensitive_Info__connect_tcp_passwordAuth_74a_10792.java,34
Poor Error Handling: Overly Broad Throws,testcases/CWE259_Hard_Coded_Password/CWE259_Hard_Coded_Password__passwordAuth_53a_3431.java,44
Poor Error Handling: Overly Broad Throws,testcases/CWE789_Uncontrolled_Mem_Alloc/s02/CWE789_Uncontrolled_Mem_Alloc__listen_tcp_ArrayList_72a_4041.java,137
Poor Error Handling: Overly Broad Throws,testcases/CWE643_Xpath_Injection/CWE643_Xpath_Injection__File_61b_25003.java,106
Poor Error Handling: Overly Broad Throws,testcases/CWE369_Divide_by_Zero/s01/CWE369_Divide_by_Zero__float_console_readLine_divide_53a_20909.java,31
Poor Error Handling: Overly Broad Throws,testcases/CWE400_Resource_Exhaustion/s01/CWE400_Resource_Exhaustion__connect_tcp_write_67a_31604.java,146
Poor Error Handling: Overly Broad Throws,testcases/CWE319_Cleartext_Tx_Sensitive_Info/CWE319_Cleartext_Tx_Sensitive_Info__URLConnection_driverManager_75a_34573.java,198
Poor Error Handling: Overly Broad Throws,testcases/CWE400_Resource_Exhaustion/s03/CWE400_Resource_Exhaustion__URLConnection_for_loop_73a_36739.java,132
Poor Error Handling: Overly Broad Throws,testcases/CWE606_Unchecked_Loop_Condition/CWE606_Unchecked_Loop_Condition__File_72a_1420.java,37
Poor Error Handling: Overly Broad Throws,testcases/CWE400_Resource_Exhaustion/s03/CWE400_Resource_Exhaustion__sleep_URLConnection_73b_568.java,34
Poor Error Handling: Overly Broad Throws,testcases/CWE319_Cleartext_Tx_Sensitive_Info/CWE319_Cleartext_Tx_Sensitive_Info__listen_tcp_driverManager_81_base_21878.java,24
Poor Error Handling: Overly Broad Throws,testcases/CWE369_Divide_by_Zero/s03/CWE369_Divide_by_Zero__int_Property_modulo_54b_3777.java,37
Poor Error Handling: Overly Broad Throws,testcases/CWE369_Divide_by_Zero/s02/CWE369_Divide_by_Zero__int_connect_tcp_modulo_74a_13110.java,35
Poor Error Handling: Overly Broad Throws,testcases/CWE606_Unchecked_Loop_Condition/CWE606_Unchecked_Loop_Condition__console_readLine_53a_23441.java,96
Poor Error Handling: Overly Broad Throws,testcases/CWE369_Divide_by_Zero/s03/CWE369_Divide_by_Zero__int_random_divide_81_base_35900.java,25
Poor Error Handling: Overly Broad Throws,testcases/CWE470_Unsafe_Reflection/CWE470_Unsafe_Reflection__Environment_66a_17747.java,46
Poor Error Handling: Overly Broad Throws,testcases/CWE319_Cleartext_Tx_Sensitive_Info/CWE319_Cleartext_Tx_Sensitive_Info__connect_tcp_driverManager_54d_8901.java,36
Poor Error Handling: Overly Broad Throws,testcases/CWE369_Divide_by_Zero/s01/CWE369_Divide_by_Zero__float_Environment_divide_75a_2708.java,99
Poor Error Handling: Overly Broad Throws,testcases/CWE470_Unsafe_Reflection/CWE470_Unsafe_Reflection__Property_22a_10005.java,31
Poor Error Handling: Overly Broad Throws,testcases/CWE606_Unchecked_Loop_Condition/CWE606_Unchecked_Loop_Condition__URLConnection_54e_24057.java,26
Poor Error Handling: Overly Broad Throws,testcases/CWE369_Divide_by_Zero/s02/CWE369_Divide_by_Zero__int_connect_tcp_modulo_53b_35957.java,25
Poor Error Handling: Overly Broad Throws,testcases/CWE369_Divide_by_Zero/s02/CWE369_Divide_by_Zero__float_URLConnection_modulo_81a_11671.java,122
Poor Error Handling: Overly Broad Throws,testcases/CWE369_Divide_by_Zero/s02/CWE369_Divide_by_Zero__float_URLConnection_divide_53c_7810.java,35
Poor Error Handling: Overly Broad Throws,testcases/CWE400_Resource_Exhaustion/s02/CWE400_Resource_Exhaustion__sleep_Environment_73b_31548.java,44
Poor Error Handling: Overly Broad Throws,testcases/CWE369_Divide_by_Zero/s01/CWE369_Divide_by_Zero__float_listen_tcp_modulo_52a_34451.java,137
Poor Error Handling: Overly Broad Throws,testcases/CWE369_Divide_by_Zero/s03/CWE369_Divide_by_Zero__int_URLConnection_modulo_75b_36906.java,29
Poor Error Handling: Overly Broad Throws,testcases/CWE369_Divide_by_Zero/s04/CWE369_Divide_by_Zero__int_zero_divide_73a_22797.java,63
Poor Error Handling: Overly Broad Throws,testcases/CWE690_NULL_Deref_From_Return/CWE690_NULL_Deref_From_Return__Class_String_68a_14427.java,54
Poor Error Handling: Overly Broad Throws,testcases/CWE789_Uncontrolled_Mem_Alloc/s01/CWE789_Uncontrolled_Mem_Alloc__database_ArrayList_81a_6750.java,33
Poor Error Handling: Overly Broad Throws,testcases/CWE369_Divide_by_Zero/s02/CWE369_Divide_by_Zero__int_database_modulo_51b_27993.java,35
Poor Error Handling: Overly Broad Throws,testcases/CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__int_array_52a_20993.java,26
Poor Error Handling: Overly Broad Throws,testcases/CWE259_Hard_Coded_Password/CWE259_Hard_Coded_Password__driverManager_51b_18535.java,90
Poor Error Handling: Overly Broad Throws,testcases/CWE400_Resource_Exhaustion/s02/CWE400_Resource_Exhaustion__sleep_listen_tcp_53b_11217.java,35
Poor Error Handling: Overly Broad Throws,testcases/CWE606_Unchecked_Loop_Condition/CWE606_Unchecked_Loop_Condition__database_22b_7598.java,26
Poor Error Handling: Overly Broad Throws,testcases/CWE369_Divide_by_Zero/s03/CWE369_Divide_by_Zero__int_listen_tcp_divide_68b_34365.java,47
Poor Error Handling: Overly Broad Throws,testcases/CWE470_Unsafe_Reflection/CWE470_Unsafe_Reflection__PropertiesFile_54a_27680.java,77
Poor Error Handling: Overly Broad Throws,testcases/CWE319_Cleartext_Tx_Sensitive_Info/CWE319_Cleartext_Tx_Sensitive_Info__listen_tcp_passwordAuth_75a_10803.java,37
Poor Error Handling: Overly Broad Throws,testcases/CWE369_Divide_by_Zero/s01/CWE369_Divide_by_Zero__float_database_modulo_72a_28313.java,120
Poor Error Handling: Overly Broad Throws,testcases/CWE789_Uncontrolled_Mem_Alloc/s03/CWE789_Uncontrolled_Mem_Alloc__PropertiesFile_HashSet_75a_33925.java,36
Poor Error Handling: Overly Broad Throws,testcases/CWE369_Divide_by_Zero/s02/CWE369_Divide_by_Zero__float_zero_modulo_75b_29519.java,82
Poor Error Handling: Overly Broad Throws,testcases/CWE319_Cleartext_Tx_Sensitive_Info/CWE319_Cleartext_Tx_Sensitive_Info__listen_tcp_driverManager_74b_7727.java,93
Poor Error Handling: Overly Broad Throws,testcases/CWE789_Uncontrolled_Mem_Alloc/s01/CWE789_Uncontrolled_Mem_Alloc__File_HashSet_66a_6554.java,34
Poor Error Handling: Overly Broad Throws,testcases/CWE369_Divide_by_Zero/s03/CWE369_Divide_by_Zero__int_PropertiesFile_divide_22a_33519.java,163
Poor Error Handling: Overly Broad Throws,testcases/CWE400_Resource_Exhaustion/s02/CWE400_Resource_Exhaustion__sleep_connect_tcp_54c_31754.java,35
Poor Error Handling: Overly Broad Throws,testcases/CWE319_Cleartext_Tx_Sensitive_Info/CWE319_Cleartext_Tx_Sensitive_Info__send_22a_24171.java,34
Poor Error Handling: Overly Broad Throws,testcases/CWE400_Resource_Exhaustion/s01/CWE400_Resource_Exhaustion__database_write_22b_32821.java,98
Poor Error Handling: Overly Broad Throws,testcases/CWE369_Divide_by_Zero/s02/CWE369_Divide_by_Zero__float_zero_divide_74a_19067.java,26
Poor Error Handling: Overly Broad Throws,testcases/CWE369_Divide_by_Zero/s02/CWE369_Divide_by_Zero__int_console_readLine_modulo_71a_14026.java,106
Poor Error Handling: Overly Broad Throws,testcases/CWE319_Cleartext_Tx_Sensitive_Info/CWE319_Cleartext_Tx_Sensitive_Info__URLConnection_passwordAuth_67a_4091.java,99
Poor Error Handling: Overly Broad Throws,testcases/CWE369_Divide_by_Zero/s01/CWE369_Divide_by_Zero__float_database_modulo_54d_30897.java,35
Poor Error Handling: Overly Broad Throws,testcases/CWE606_Unchecked_Loop_Condition/CWE606_Unchecked_Loop_Condition__connect_tcp_74a_18411.java,114
Poor Error Handling: Overly Broad Throws,testcases/CWE690_NULL_Deref_From_Return/CWE690_NULL_Deref_From_Return__Properties_getProperty_equals_81_base_31883.java,26
Poor Error Handling: Overly Broad Throws,testcases/CWE369_Divide_by_Zero/s01/CWE369_Divide_by_Zero__float_connect_tcp_divide_67a_24349.java,124
Poor Error Handling: Overly Broad Throws,testcases/CWE369_Divide_by_Zero/s02/CWE369_Divide_by_Zero__float_URLConnection_modulo_66b_36679.java,34
Poor Error Handling: Overly Broad Throws,testcases/CWE400_Resource_Exhaustion/s02/CWE400_Resource_Exhaustion__Property_write_67b_15901.java,96
Poor Error Handling: Overly Broad Throws,testcases/CWE606_Unchecked_Loop_Condition/CWE606_Unchecked_Loop_Condition__Property_81a_26140.java,59
Poor Error Handling: Overly Broad Throws,testcases/CWE789_Uncontrolled_Mem_Alloc/s01/CWE789_Uncontrolled_Mem_Alloc__database_HashSet_66a_4829.java,124
Poor Error Handling: Overly Broad Throws,testcases/CWE400_Resource_Exhaustion/s02/CWE400_Resource_Exhaustion__sleep_console_readLine_53a_11140.java,115
Poor Error Handling: Overly Broad Throws,testcases/CWE369_Divide_by_Zero/s01/CWE369_Divide_by_Zero__float_listen_tcp_modulo_67a_13271.java,144
Poor Error Handling: Overly Broad Throws,testcases/CWE690_NULL_Deref_From_Return/CWE690_NULL_Deref_From_Return__System_getProperty_trim_54a_8803.java,38
Poor Error Handling: Overly Broad Throws,testcases/CWE400_Resource_Exhaustion/s01/CWE400_Resource_Exhaustion__Environment_for_loop_72b_5231.java,41
Poor Error Handling: Overly Broad Throws,testcases/CWE400_Resource_Exhaustion/s02/CWE400_Resource_Exhaustion__listen_tcp_for_loop_22a_7160.java,352
Poor Error Handling: Overly Broad Throws,testcases/CWE400_Resource_Exhaustion/s03/CWE400_Resource_Exhaustion__URLConnection_for_loop_74a_11999.java,117
Poor Error Handling: Overly Broad Throws,testcases/CWE319_Cleartext_Tx_Sensitive_Info/CWE319_Cleartext_Tx_Sensitive_Info__listen_tcp_kerberosKey_66b_7912.java,31
Poor Error Handling: Overly Broad Throws,testcases/CWE400_Resource_Exhaustion/s02/CWE400_Resource_Exhaustion__sleep_Environment_66a_25209.java,55
Poor Error Handling: Overly Broad Throws,testcases/CWE369_Divide_by_Zero/s01/CWE369_Divide_by_Zero__float_File_divide_72a_32879.java,142
Poor Error Handling: Overly Broad Throws,testcases/CWE400_Resource_Exhaustion/s02/CWE400_Resource_Exhaustion__PropertiesFile_for_loop_73a_35002.java,100
Poor Error Handling: Overly Broad Throws,testcases/CWE643_Xpath_Injection/CWE643_Xpath_Injection__connect_tcp_22b_23827.java,78
Poor Error Handling: Overly Broad Throws,testcases/CWE321_Hard_Coded_Cryptographic_Key/CWE321_Hard_Coded_Cryptographic_Key__basic_71b_9807.java,26
Poor Error Handling: Overly Broad Throws,testcases/CWE369_Divide_by_Zero/s02/CWE369_Divide_by_Zero__int_connect_tcp_divide_54a_6616.java,34
Poor Error Handling: Overly Broad Throws,testcases/CWE319_Cleartext_Tx_Sensitive_Info/CWE319_Cleartext_Tx_Sensitive_Info__listen_tcp_driverManager_61a_23789.java,34
Poor Error Handling: Overly Broad Throws,testcases/CWE400_Resource_Exhaustion/s02/CWE400_Resource_Exhaustion__sleep_File_53a_33108.java,33
Poor Error Handling: Overly Broad Throws,testcases/CWE606_Unchecked_Loop_Condition/CWE606_Unchecked_Loop_Condition__database_67b_26387.java,74
Poor Error Handling: Overly Broad Throws,testcases/CWE400_Resource_Exhaustion/s02/CWE400_Resource_Exhaustion__listen_tcp_for_loop_51a_28178.java,151
Poor Error Handling: Overly Broad Throws,testcases/CWE606_Unchecked_Loop_Condition/CWE606_Unchecked_Loop_Condition__Property_72b_7674.java,27
Poor Error Handling: Overly Broad Throws,testcases/CWE319_Cleartext_Tx_Sensitive_Info/CWE319_Cleartext_Tx_Sensitive_Info__listen_tcp_kerberosKey_61a_28761.java,69
Poor Error Handling: Overly Broad Throws,testcases/CWE369_Divide_by_Zero/s02/CWE369_Divide_by_Zero__int_Environment_modulo_75a_14327.java,161
Poor Error Handling: Overly Broad Throws,testcases/CWE789_Uncontrolled_Mem_Alloc/s02/CWE789_Uncontrolled_Mem_Alloc__max_value_HashSet_72b_3400.java,37
Poor Error Handling: Overly Broad Throws,testcases/CWE319_Cleartext_Tx_Sensitive_Info/CWE319_Cleartext_Tx_Sensitive_Info__URLConnection_passwordAuth_71b_8054.java,29
Poor Error Handling: Overly Broad Throws,testcases/CWE369_Divide_by_Zero/s01/CWE369_Divide_by_Zero__float_PropertiesFile_divide_74a_24006.java,88
Poor Error Handling: Overly Broad Throws,testcases/CWE400_Resource_Exhaustion/s02/CWE400_Resource_Exhaustion__sleep_listen_tcp_53c_11217.java,29
Poor Error Handling: Overly Broad Throws,testcases/CWE319_Cleartext_Tx_Sensitive_Info/CWE319_Cleartext_Tx_Sensitive_Info__connect_tcp_driverManager_52a_18369.java,113
Poor Error Handling: Overly Broad Throws,testcases/CWE259_Hard_Coded_Password/CWE259_Hard_Coded_Password__kerberosKey_75a_22387.java,84
Poor Error Handling: Overly Broad Throws,testcases/CWE789_Uncontrolled_Mem_Alloc/s01/CWE789_Uncontrolled_Mem_Alloc__database_HashMap_74b_18431.java,26
Poor Error Handling: Overly Broad Throws,testcases/CWE369_Divide_by_Zero/s04/CWE369_Divide_by_Zero__int_zero_modulo_72b_36645.java,26
Poor Error Handling: Overly Broad Throws,testcases/CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__Integer_81_base_15168.java,24
Poor Error Handling: Overly Broad Throws,testcases/CWE369_Divide_by_Zero/s02/CWE369_Divide_by_Zero__float_random_modulo_74b_25235.java,35
Poor Error Handling: Overly Broad Throws,testcases/CWE400_Resource_Exhaustion/s02/CWE400_Resource_Exhaustion__sleep_File_71a_5773.java,123
Poor Error Handling: Overly Broad Throws,testcases/CWE470_Unsafe_Reflection/CWE470_Unsafe_Reflection__database_54d_30472.java,31
Poor Error Handling: Overly Broad Throws,testcases/CWE369_Divide_by_Zero/s02/CWE369_Divide_by_Zero__int_console_readLine_modulo_67a_10138.java,106
Poor Error Handling: Overly Broad Throws,testcases/CWE470_Unsafe_Reflection/CWE470_Unsafe_Reflection__database_52c_24306.java,37
Poor Error Handling: Overly Broad Throws,testcases/CWE400_Resource_Exhaustion/s01/CWE400_Resource_Exhaustion__database_for_loop_74a_19752.java,129
Poor Error Handling: Overly Broad Throws,testcases/CWE400_Resource_Exhaustion/s02/CWE400_Resource_Exhaustion__listen_tcp_for_loop_68b_17434.java,25
Poor Error Handling: Overly Broad Throws,testcases/CWE319_Cleartext_Tx_Sensitive_Info/CWE319_Cleartext_Tx_Sensitive_Info__URLConnection_passwordAuth_71a_8054.java,111
Poor Error Handling: Overly Broad Throws,testcases/CWE400_Resource_Exhaustion/s02/CWE400_Resource_Exhaustion__PropertiesFile_write_52b_28982.java,37
Poor Error Handling: Overly Broad Throws,testcases/CWE369_Divide_by_Zero/s03/CWE369_Divide_by_Zero__int_URLConnection_modulo_73a_35824.java,110
Poor Error Handling: Overly Broad Throws,testcases/CWE369_Divide_by_Zero/s02/CWE369_Divide_by_Zero__float_URLConnection_modulo_66a_36679.java,104
Poor Error Handling: Overly Broad Throws,testcases/CWE400_Resource_Exhaustion/s02/CWE400_Resource_Exhaustion__random_write_75a_13934.java,86
Poor Error Handling: Overly Broad Throws,testcases/CWE606_Unchecked_Loop_Condition/CWE606_Unchecked_Loop_Condition__File_81a_37137.java,127
Poor Error Handling: Overly Broad Throws,testcases/CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__StringBuilder_72a_27212.java,63
Poor Error Handling: Overly Broad Throws,testcases/CWE470_Unsafe_Reflection/CWE470_Unsafe_Reflection__console_readLine_67a_25339.java,38
Poor Error Handling: Overly Broad Throws,testcases/CWE400_Resource_Exhaustion/s01/CWE400_Resource_Exhaustion__connect_tcp_write_72a_29505.java,131
Poor Error Handling: Overly Broad Throws,testcases/CWE400_Resource_Exhaustion/s02/CWE400_Resource_Exhaustion__Property_write_61a_8689.java,104
Poor Error Handling: Overly Broad Throws,testcases/CWE470_Unsafe_Reflection/CWE470_Unsafe_Reflection__database_81_base_23810.java,25
Poor Error Handling: Overly Broad Throws,testcases/CWE400_Resource_Exhaustion/s01/CWE400_Resource_Exhaustion__connect_tcp_for_loop_22a_33350.java,312
Poor Error Handling: Overly Broad Throws,testcases/CWE369_Divide_by_Zero/s02/CWE369_Divide_by_Zero__int_File_modulo_74a_28359.java,130
Poor Error Handling: Overly Broad Throws,testcases/CWE369_Divide_by_Zero/s04/CWE369_Divide_by_Zero__int_zero_modulo_73a_36035.java,63
Poor Error Handling: Overly Broad Throws,testcases/CWE643_Xpath_Injection/CWE643_Xpath_Injection__Property_75a_18966.java,93
Poor Error Handling: Overly Broad Throws,testcases/CWE321_Hard_Coded_Cryptographic_Key/CWE321_Hard_Coded_Cryptographic_Key__basic_81_base_30304.java,23
Poor Error Handling: Overly Broad Throws,testcases/CWE319_Cleartext_Tx_Sensitive_Info/CWE319_Cleartext_Tx_Sensitive_Info__URLConnection_kerberosKey_75b_29418.java,35
Poor Error Handling: Overly Broad Throws,testcases/CWE789_Uncontrolled_Mem_Alloc/s01/CWE789_Uncontrolled_Mem_Alloc__console_readLine_HashSet_72b_13667.java,37
Poor Error Handling: Overly Broad Throws,testcases/CWE369_Divide_by_Zero/s02/CWE369_Divide_by_Zero__int_connect_tcp_divide_71a_8332.java,34
Poor Error Handling: Overly Broad Throws,testcases/CWE789_Uncontrolled_Mem_Alloc/s01/CWE789_Uncontrolled_Mem_Alloc__console_readLine_ArrayList_72a_8750.java,33
Poor Error Handling: Overly Broad Throws,testcases/CWE319_Cleartext_Tx_Sensitive_Info/CWE319_Cleartext_Tx_Sensitive_Info__URLConnection_passwordAuth_67b_4091.java,43
Poor Error Handling: Overly Broad Throws,testcases/CWE400_Resource_Exhaustion/s01/CWE400_Resource_Exhaustion__File_write_75a_14075.java,223
Poor Error Handling: Overly Broad Throws,testcases/CWE400_Resource_Exhaustion/s03/CWE400_Resource_Exhaustion__URLConnection_write_51a_7782.java,123
Poor Error Handling: Overly Broad Throws,testcases/CWE369_Divide_by_Zero/s01/CWE369_Divide_by_Zero__float_console_readLine_divide_71b_3187.java,45
Poor Error Handling: Overly Broad Throws,testcases/CWE643_Xpath_Injection/CWE643_Xpath_Injection__Environment_74a_25549.java,51
Poor Error Handling: Overly Broad Throws,testcases/CWE369_Divide_by_Zero/s02/CWE369_Divide_by_Zero__float_URLConnection_divide_68a_30154.java,35
Poor Error Handling: Overly Broad Throws,testcases/CWE606_Unchecked_Loop_Condition/CWE606_Unchecked_Loop_Condition__connect_tcp_68a_7940.java,37
Poor Error Handling: Overly Broad Throws,testcases/CWE400_Resource_Exhaustion/s01/CWE400_Resource_Exhaustion__console_readLine_write_71a_12431.java,99
Poor Error Handling: Overly Broad Throws,testcases/CWE369_Divide_by_Zero/s02/CWE369_Divide_by_Zero__int_database_modulo_74a_15286.java,35
Poor Error Handling: Overly Broad Throws,testcases/CWE563_Unused_Variable/CWE563_Unused_Variable__unused_init_variable_int_81a_18667.java,37
Poor Error Handling: Overly Broad Throws,testcases/CWE319_Cleartext_Tx_Sensitive_Info/CWE319_Cleartext_Tx_Sensitive_Info__connect_tcp_driverManager_68b_15550.java,32
Poor Error Handling: Overly Broad Throws,testcases/CWE400_Resource_Exhaustion/s02/CWE400_Resource_Exhaustion__PropertiesFile_for_loop_53b_23823.java,31
Poor Error Handling: Overly Broad Throws,testcases/CWE369_Divide_by_Zero/s03/CWE369_Divide_by_Zero__int_PropertiesFile_modulo_73a_4507.java,115
Poor Error Handling: Overly Broad Throws,testcases/CWE643_Xpath_Injection/CWE643_Xpath_Injection__URLConnection_72a_15731.java,37
Poor Error Handling: Overly Broad Throws,testcases/CWE789_Uncontrolled_Mem_Alloc/s01/CWE789_Uncontrolled_Mem_Alloc__console_readLine_HashMap_73b_36763.java,27
Poor Error Handling: Overly Broad Throws,testcases/CWE400_Resource_Exhaustion/s03/CWE400_Resource_Exhaustion__URLConnection_write_51a_7782.java,112
Poor Error Handling: Overly Broad Throws,testcases/CWE369_Divide_by_Zero/s01/CWE369_Divide_by_Zero__float_database_divide_75b_8971.java,27
Poor Error Handling: Overly Broad Throws,testcases/CWE369_Divide_by_Zero/s02/CWE369_Divide_by_Zero__float_random_modulo_68a_26944.java,46
Poor Error Handling: Overly Broad Throws,testcases/CWE369_Divide_by_Zero/s02/CWE369_Divide_by_Zero__int_console_readLine_modulo_51a_31885.java,106
Poor Error Handling: Overly Broad Throws,testcases/CWE369_Divide_by_Zero/s02/CWE369_Divide_by_Zero__int_connect_tcp_modulo_53d_35957.java,35
Poor Error Handling: Overly Broad Throws,testcases/CWE319_Cleartext_Tx_Sensitive_Info/CWE319_Cleartext_Tx_Sensitive_Info__listen_tcp_passwordAuth_68a_24414.java,128
Poor Error Handling: Overly Broad Throws,testcases/CWE470_Unsafe_Reflection/CWE470_Unsafe_Reflection__File_75b_5480.java,29
Poor Error Handling: Overly Broad Throws,testcases/CWE400_Resource_Exhaustion/s01/CWE400_Resource_Exhaustion__Environment_write_75b_24096.java,35
Poor Error Handling: Overly Broad Throws,testcases/CWE369_Divide_by_Zero/s02/CWE369_Divide_by_Zero__int_database_divide_53b_28465.java,31
Poor Error Handling: Overly Broad Throws,testcases/CWE606_Unchecked_Loop_Condition/CWE606_Unchecked_Loop_Condition__database_66b_7905.java,74
Poor Error Handling: Overly Broad Throws,testcases/CWE690_NULL_Deref_From_Return/CWE690_NULL_Deref_From_Return__Class_StringBuilder_52a_21162.java,26
Poor Error Handling: Overly Broad Throws,testcases/CWE319_Cleartext_Tx_Sensitive_Info/CWE319_Cleartext_Tx_Sensitive_Info__connect_tcp_driverManager_52b_18369.java,24
Poor Error Handling: Overly Broad Throws,testcases/CWE400_Resource_Exhaustion/s02/CWE400_Resource_Exhaustion__sleep_listen_tcp_22a_35872.java,37
Poor Error Handling: Overly Broad Throws,testcases/CWE369_Divide_by_Zero/s01/CWE369_Divide_by_Zero__float_Property_modulo_67b_2025.java,23
Poor Error Handling: Overly Broad Throws,testcases/CWE643_Xpath_Injection/CWE643_Xpath_Injection__console_readLine_22a_28376.java,100
Poor Error Handling: Overly Broad Throws,testcases/CWE400_Resource_Exhaustion/s02/CWE400_Resource_Exhaustion__PropertiesFile_write_72b_31628.java,97
Poor Error Handling: Overly Broad Throws,testcases/CWE369_Divide_by_Zero/s01/CWE369_Divide_by_Zero__float_File_modulo_51b_31804.java,23
Poor Error Handling: Overly Broad Throws,testcases/CWE789_Uncontrolled_Mem_Alloc/s01/CWE789_Uncontrolled_Mem_Alloc__console_readLine_HashMap_73a_36763.java,103
Poor Error Handling: Overly Broad Throws,testcases/CWE369_Divide_by_Zero/s02/CWE369_Divide_by_Zero__float_random_divide_53d_10332.java,33
Poor Error Handling: Overly Broad Throws,testcases/CWE400_Resource_Exhaustion/s02/CWE400_Resource_Exhaustion__Property_for_loop_75a_13266.java,158
Poor Error Handling: Overly Broad Throws,testcases/CWE789_Uncontrolled_Mem_Alloc/s01/CWE789_Uncontrolled_Mem_Alloc__connect_tcp_HashSet_73a_32636.java,34
Poor Error Handling: Overly Broad Throws,testcases/CWE400_Resource_Exhaustion/s02/CWE400_Resource_Exhaustion__sleep_File_73a_8169.java,34
Poor Error Handling: Overly Broad Throws,testcases/CWE400_Resource_Exhaustion/s02/CWE400_Resource_Exhaustion__random_write_75b_13934.java,248
Poor Error Handling: Overly Broad Throws,testcases/CWE470_Unsafe_Reflection/CWE470_Unsafe_Reflection__console_readLine_75a_21614.java,139
Poor Error Handling: Overly Broad Throws,testcases/CWE606_Unchecked_Loop_Condition/CWE606_Unchecked_Loop_Condition__File_72a_1420.java,134
Poor Error Handling: Overly Broad Throws,testcases/CWE470_Unsafe_Reflection/CWE470_Unsafe_Reflection__console_readLine_61a_5613.java,39
Poor Error Handling: Overly Broad Throws,testcases/CWE369_Divide_by_Zero/s02/CWE369_Divide_by_Zero__int_connect_tcp_divide_72a_21636.java,131
Poor Error Handling: Overly Broad Throws,testcases/CWE400_Resource_Exhaustion/s02/CWE400_Resource_Exhaustion__listen_tcp_for_loop_22b_7160.java,25
Poor Error Handling: Overly Broad Throws,testcases/CWE400_Resource_Exhaustion/s03/CWE400_Resource_Exhaustion__sleep_PropertiesFile_73a_6917.java,33
Poor Error Handling: Overly Broad Throws,testcases/CWE690_NULL_Deref_From_Return/CWE690_NULL_Deref_From_Return__System_getProperty_equals_74a_5228.java,65
Poor Error Handling: Overly Broad Throws,testcases/CWE369_Divide_by_Zero/s02/CWE369_Divide_by_Zero__float_random_modulo_74a_25235.java,50
Poor Error Handling: Overly Broad Throws,testcases/CWE400_Resource_Exhaustion/s02/CWE400_Resource_Exhaustion__PropertiesFile_for_loop_53a_23823.java,34
Poor Error Handling: Overly Broad Throws,testcases/CWE400_Resource_Exhaustion/s01/CWE400_Resource_Exhaustion__connect_tcp_for_loop_54a_5414.java,34
Poor Error Handling: Overly Broad Throws,testcases/CWE470_Unsafe_Reflection/CWE470_Unsafe_Reflection__database_52b_24306.java,31
Poor Error Handling: Overly Broad Throws,testcases/CWE259_Hard_Coded_Password/CWE259_Hard_Coded_Password__kerberosKey_71a_7389.java,28
Poor Error Handling: Overly Broad Throws,testcases/CWE369_Divide_by_Zero/s01/CWE369_Divide_by_Zero__float_listen_tcp_modulo_81a_9141.java,138
Poor Error Handling: Overly Broad Throws,testcases/CWE400_Resource_Exhaustion/s01/CWE400_Resource_Exhaustion__database_for_loop_52c_17056.java,53
Poor Error Handling: Overly Broad Throws,testcases/CWE789_Uncontrolled_Mem_Alloc/s02/CWE789_Uncontrolled_Mem_Alloc__listen_tcp_HashSet_74a_4080.java,35
Poor Error Handling: Overly Broad Throws,testcases/CWE400_Resource_Exhaustion/s03/CWE400_Resource_Exhaustion__URLConnection_write_22b_16191.java,33
Poor Error Handling: Overly Broad Throws,testcases/CWE643_Xpath_Injection/CWE643_Xpath_Injection__URLConnection_61b_31054.java,104
Poor Error Handling: Overly Broad Throws,testcases/CWE400_Resource_Exhaustion/s01/CWE400_Resource_Exhaustion__Environment_for_loop_72b_5231.java,26
